"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pi16",1.572034618203e-260,0.69525790642466,0.355,0.025,2.78910381961577e-256,"Neutrophils","Pi16"
"Ppp1r14b",4.40151031835719e-259,-0.790033613866768,0.093,0.61,7.80915960682932e-255,"Neutrophils","Ppp1r14b"
"Itm2c",2.90614108992458e-258,-0.889131007113875,0.164,0.697,5.15607552174418e-254,"Neutrophils","Itm2c"
"Stfa2l1",5.50817845052219e-258,2.0104909528868,0.288,0.01,9.77261020691648e-254,"Neutrophils","Stfa2l1"
"Ifngr1",1.1169203179789e-257,-1.0092370967074,0.41,0.859,1.98164002815817e-253,"Neutrophils","Ifngr1"
"H2-DMa",1.18407930656715e-257,-1.17548646849653,0.08,0.586,2.10079350571143e-253,"Neutrophils","H2-DMa"
"Manf",1.76288671192017e-257,-0.829188989827926,0.146,0.672,3.12771360428877e-253,"Neutrophils","Manf"
"Sirpb1b",1.76602207663924e-257,0.724076234814247,0.314,0.083,3.13327636837333e-253,"Neutrophils","Sirpb1b"
"Rnf144a",1.82656205215488e-256,0.724728982968112,0.386,0.039,3.24068639293319e-252,"Neutrophils","Rnf144a"
"Hnrnpa1",6.33132875297785e-254,-0.783376867684942,0.165,0.687,1.12330434735333e-249,"Neutrophils","Hnrnpa1"
"Id1",2.04850693716932e-253,1.4107152231854,0.34,0.028,3.6344610079258e-249,"Neutrophils","Id1"
"Ppp1r3b",4.4066616133152e-253,0.892902915133495,0.406,0.114,7.81829903434383e-249,"Neutrophils","Ppp1r3b"
"Crispld2",5.35029809753423e-253,0.709688716497187,0.334,0.019,9.49249888464523e-249,"Neutrophils","Crispld2"
"Cox7c",6.4910092426239e-253,-0.787932689725832,0.526,0.902,1.15163485982633e-248,"Neutrophils","Cox7c"
"Cyp4f18",1.23746768590636e-252,1.09300374932727,0.623,0.235,2.19551516833507e-248,"Neutrophils","Cyp4f18"
"Set",4.67549450099769e-252,-0.740987194327794,0.275,0.79,8.29526234367011e-248,"Neutrophils","Set"
"Evl",1.20174864331285e-251,-0.758940427094589,0.059,0.559,2.13214244296567e-247,"Neutrophils","Evl"
"Ehd1",1.63173133493582e-251,0.944039787075218,0.582,0.235,2.89501773444313e-247,"Neutrophils","Ehd1"
"Gmfg",2.48046442471799e-251,0.727185884169989,0.825,0.725,4.40083998233465e-247,"Neutrophils","Gmfg"
"Ifitm1",8.86986328146045e-251,1.71955662075934,0.675,0.295,1.57369114339671e-246,"Neutrophils","Ifitm1"
"Slfn2",1.10715490915692e-250,0.921144115361597,0.909,0.725,1.96431423982621e-246,"Neutrophils","Slfn2"
"Selenop",1.67570171328854e-250,-1.4790896303709,0.19,0.691,2.97302997971652e-246,"Neutrophils","Selenop"
"Plek",2.42255894087205e-250,1.08240652057827,0.807,0.565,4.2981040728952e-246,"Neutrophils","Plek"
"Bst1",1.09596693004193e-249,0.850724801914057,0.45,0.132,1.94446452728039e-245,"Neutrophils","Bst1"
"Alox5",3.26773023948321e-249,0.688113671437359,0.403,0.048,5.79760699089112e-245,"Neutrophils","Alox5"
"Anxa11",1.40564157998517e-248,0.680328031901722,0.492,0.254,2.49388929120968e-244,"Neutrophils","Anxa11"
"H2-Q7",3.11830264879962e-248,-1.10650363963671,0.205,0.721,5.53249255950028e-244,"Neutrophils","H2-Q7"
"Fosl2",2.73054588164525e-246,0.941112302013319,0.566,0.238,4.844534503215e-242,"Neutrophils","Fosl2"
"Ccl6",2.63974438777072e-245,1.45619288449041,0.485,0.3,4.68343449278282e-241,"Neutrophils","Ccl6"
"Ltf",1.85650207067339e-244,2.75486087465483,0.267,0.081,3.29380597378873e-240,"Neutrophils","Ltf"
"Zyx",3.73690803552603e-243,0.825591246988974,0.735,0.517,6.63002223663028e-239,"Neutrophils","Zyx"
"Snrpe",4.19167870514959e-243,-0.783772893920997,0.251,0.759,7.4368763586764e-239,"Neutrophils","Snrpe"
"Spcs2",1.01735906518989e-242,-0.731219676759549,0.279,0.781,1.80499845345991e-238,"Neutrophils","Spcs2"
"Cd300lb",3.54289017909121e-241,0.722568585529593,0.369,0.055,6.28579575574362e-237,"Neutrophils","Cd300lb"
"Card19",4.08469411731816e-241,0.879653593356801,0.608,0.377,7.24706430294588e-237,"Neutrophils","Card19"
"Ctsh",5.25431331979884e-241,-1.16448908692111,0.403,0.68,9.32220269198711e-237,"Neutrophils","Ctsh"
"Pilrb2",1.75777651605925e-240,0.700205504935516,0.4,0.065,3.11864709479231e-236,"Neutrophils","Pilrb2"
"Itgb5",1.32037829419938e-239,-1.36711194009559,0.083,0.567,2.34261516956855e-235,"Neutrophils","Itgb5"
"Itgb2l",2.48183946141145e-237,0.596702474287254,0.263,0.006,4.4032795724362e-233,"Neutrophils","Itgb2l"
"Slc25a4",2.66718726069885e-237,-0.707983745647061,0.045,0.519,4.73212363793189e-233,"Neutrophils","Slc25a4"
"Eif3i",8.01135375230485e-237,-0.668193160782382,0.094,0.589,1.42137438273393e-232,"Neutrophils","Eif3i"
"Tmed9",1.09715580631693e-236,-0.681004456082583,0.224,0.731,1.9465738315675e-232,"Neutrophils","Tmed9"
"Cxcr4",4.61124167480214e-236,1.13709990617686,0.667,0.342,8.18126497943395e-232,"Neutrophils","Cxcr4"
"Ncf1",2.80896328775204e-235,0.764017527927592,0.768,0.586,4.98366266512967e-231,"Neutrophils","Ncf1"
"Rtraf",9.31839410969202e-235,-0.659975852717499,0.172,0.679,1.65326948294156e-230,"Neutrophils","Rtraf"
"Snrpg",3.85711424365491e-234,-0.73126424688094,0.227,0.734,6.84329209109254e-230,"Neutrophils","Snrpg"
"6430548M08Rik",1.04618192979457e-233,0.688473161650548,0.381,0.054,1.85613597984153e-229,"Neutrophils","6430548M08Rik"
"Apobr",1.12466360878906e-233,0.789547591819753,0.521,0.224,1.99537817471354e-229,"Neutrophils","Apobr"
"Tmsb10",1.31965966264003e-233,-1.79301980475279,0.485,0.828,2.34134017345594e-229,"Neutrophils","Tmsb10"
"Il17ra",1.87314229679037e-233,0.874543822502131,0.672,0.439,3.32332906296547e-229,"Neutrophils","Il17ra"
"Igf1r",2.95281712362151e-233,0.949949702645979,0.54,0.165,5.23888814072929e-229,"Neutrophils","Igf1r"
"Trem2",4.32509605260767e-233,-1.78599885812839,0.175,0.617,7.67358541653653e-229,"Neutrophils","Trem2"
"Atp5g1",2.61389989481094e-230,-0.763747493284438,0.174,0.671,4.63758119337357e-226,"Neutrophils","Atp5g1"
"Snx20",1.16799113081268e-229,0.869605092426223,0.747,0.598,2.07224986428785e-225,"Neutrophils","Snx20"
"Apobec3",2.46418180940277e-229,-0.665715264792101,0.238,0.74,4.37195136624239e-225,"Neutrophils","Apobec3"
"Tmem160",3.35172137920388e-229,-0.691039590449778,0.14,0.63,5.94662407098352e-225,"Neutrophils","Tmem160"
"Ogfrl1",1.93311860830763e-228,0.8816377148621,0.68,0.408,3.42973903485939e-224,"Neutrophils","Ogfrl1"
"Crip1",4.66122713349274e-228,-1.64475141807097,0.182,0.655,8.26994918024282e-224,"Neutrophils","Crip1"
"Arl4c",8.18703739165596e-228,-0.73745276081716,0.184,0.688,1.4525441740276e-223,"Neutrophils","Arl4c"
"Bmx",1.06634961749442e-227,0.554588824228909,0.255,0.006,1.89191749135861e-223,"Neutrophils","Bmx"
"Rab7",6.25845471955173e-227,0.781065528574327,0.734,0.611,1.11037503634287e-222,"Neutrophils","Rab7"
"Lgmn",1.39927100188617e-226,-1.86267426437097,0.336,0.737,2.48258661154644e-222,"Neutrophils","Lgmn"
"Kdm6b",6.76366922559479e-226,0.9141100348757,0.606,0.257,1.20001019400503e-221,"Neutrophils","Kdm6b"
"Hmgb2",1.64212323871959e-225,0.76394882074205,0.831,0.756,2.9134550501363e-221,"Neutrophils","Hmgb2"
"Stx11",1.7137641837236e-225,0.810791447365964,0.437,0.123,3.04056041476242e-221,"Neutrophils","Stx11"
"Upp1",4.63152005900417e-225,1.32876953781242,0.323,0.038,8.2172428886852e-221,"Neutrophils","Upp1"
"Atp5d",6.31316557616333e-225,-0.740877727766028,0.314,0.779,1.1200818365229e-220,"Neutrophils","Atp5d"
"AU020206",1.19019403645054e-224,-0.706418767922692,0.105,0.593,2.11164225947055e-220,"Neutrophils","AU020206"
"Atp5a1",2.01305674049722e-224,-0.678650212325445,0.322,0.796,3.57156526899017e-220,"Neutrophils","Atp5a1"
"Sdf2l1",5.63018022037221e-224,-0.771803105735466,0.045,0.501,9.98906574698438e-220,"Neutrophils","Sdf2l1"
"Mafb",8.48581126010411e-224,-1.59372347813714,0.148,0.589,1.50555263376767e-219,"Neutrophils","Mafb"
"Rin3",8.59190760169346e-224,0.728905608494348,0.594,0.344,1.52437624669245e-219,"Neutrophils","Rin3"
"Fcgr1",6.54367149821511e-223,-1.07737205861875,0.09,0.567,1.16097819721333e-218,"Neutrophils","Fcgr1"
"H2-K1",1.56331950459921e-222,-0.662578310963208,0.903,0.976,2.77364146505992e-218,"Neutrophils","H2-K1"
"Ndufa4",2.70188287010405e-222,-0.70616542092142,0.325,0.799,4.7936805881386e-218,"Neutrophils","Ndufa4"
"Adap2",7.82426855124817e-222,-0.946268461154065,0.038,0.483,1.38818172636245e-217,"Neutrophils","Adap2"
"Abhd12",2.14053939805587e-221,-1.12189407197397,0.106,0.582,3.79774500003072e-217,"Neutrophils","Abhd12"
"Rac2",2.3803670726686e-221,0.691359168873678,0.873,0.774,4.22324726032864e-217,"Neutrophils","Rac2"
"Sell",4.67817035921657e-220,1.0868378477585,0.636,0.213,8.30000985132203e-216,"Neutrophils","Sell"
"Hcar2",6.11416049244285e-220,1.39103453040542,0.384,0.109,1.08477435456921e-215,"Neutrophils","Hcar2"
"Dpysl2",1.03495831454004e-219,-0.629533154066842,0.047,0.501,1.83622304165694e-215,"Neutrophils","Dpysl2"
"Svil",1.87244664860258e-219,0.708470920034939,0.503,0.251,3.32209484395069e-215,"Neutrophils","Svil"
"Lgals1",2.29451998280811e-219,-1.50945136910174,0.116,0.583,4.07093735349815e-215,"Neutrophils","Lgals1"
"S100a10",6.53608377095209e-219,-1.4592458578817,0.114,0.582,1.15963198264232e-214,"Neutrophils","S100a10"
"Gm26917",6.7485417751426e-219,-0.909088170479074,0.089,0.554,1.1973262817458e-214,"Neutrophils","Gm26917"
"Fkbp1a",2.99433204374062e-218,-0.686184699978617,0.069,0.532,5.31254391200462e-214,"Neutrophils","Fkbp1a"
"Lst1",3.86084296062598e-217,1.02467210876183,0.835,0.532,6.84990758074262e-213,"Neutrophils","Lst1"
"Btf3",1.76519650446024e-216,-0.718959975163775,0.581,0.894,3.13181163821336e-212,"Neutrophils","Btf3"
"Eif3c",3.62290134801045e-216,-0.643002245484786,0.297,0.773,6.42775157164014e-212,"Neutrophils","Eif3c"
"Eif3m",1.0785475049439e-215,-0.665576524550537,0.165,0.649,1.91355898327147e-211,"Neutrophils","Eif3m"
"Pdia6",2.65670119938108e-215,-0.801131996296461,0.172,0.657,4.71351926794191e-211,"Neutrophils","Pdia6"
"Dek",9.51389539343628e-215,-0.668946029001489,0.199,0.689,1.68795532070347e-210,"Neutrophils","Dek"
"Macf1",1.20531356733206e-214,-0.842756494769635,0.296,0.764,2.13846733116054e-210,"Neutrophils","Macf1"
"Ptpn18",1.81226230225708e-214,-0.739920593471019,0.542,0.889,3.21531577666451e-210,"Neutrophils","Ptpn18"
"Arpc5",4.30993109714731e-214,0.545319197934344,0.793,0.769,7.64667975255876e-210,"Neutrophils","Arpc5"
"Comt",2.03817087058134e-213,-0.790973052474404,0.093,0.559,3.61612275858542e-209,"Neutrophils","Comt"
"Pomp",2.10085389180246e-213,-0.715738068105236,0.38,0.811,3.72733497483592e-209,"Neutrophils","Pomp"
"Tmem176a",4.74665791003224e-213,-1.07526916422908,0.057,0.508,8.42152046397921e-209,"Neutrophils","Tmem176a"
"Cx3cr1",9.14859594578486e-212,-2.26554394519612,0.195,0.626,1.62314389270115e-207,"Neutrophils","Cx3cr1"
"Mgst1",2.31004971145522e-211,1.09661277582998,0.479,0.163,4.09849019806386e-207,"Neutrophils","Mgst1"
"Ccdc50",2.36876217728941e-211,-0.629040623100272,0.056,0.505,4.20265785494687e-207,"Neutrophils","Ccdc50"
"Plk3",2.3956381872926e-211,0.903588708042978,0.47,0.227,4.25034127189453e-207,"Neutrophils","Plk3"
"Ncl",2.31905232020799e-210,-0.735676100981034,0.382,0.825,4.11446262651302e-206,"Neutrophils","Ncl"
"Bst2",4.63338060274794e-210,-0.962887665356555,0.219,0.7,8.22054386539539e-206,"Neutrophils","Bst2"
"Plxnb2",6.17196903049965e-209,-0.82249409087627,0.055,0.499,1.09503074539125e-204,"Neutrophils","Plxnb2"
"Ddrgk1",7.74146092600399e-209,-0.554441141282131,0.098,0.564,1.37348999749163e-204,"Neutrophils","Ddrgk1"
"Epb41l2",1.52638008802933e-208,-1.11012743523701,0.194,0.669,2.70810355218164e-204,"Neutrophils","Epb41l2"
"Rtp4",4.56810622719832e-208,0.918471297882464,0.462,0.362,8.10473406829526e-204,"Neutrophils","Rtp4"
"Gpr183",4.78812811980375e-208,-0.785909640262339,0.037,0.467,8.49509691015581e-204,"Neutrophils","Gpr183"
"Tbca",6.50286870337679e-208,-0.675365748308865,0.216,0.687,1.15373896535311e-203,"Neutrophils","Tbca"
"Psmb1",6.72689899505029e-208,-0.688072314377158,0.33,0.783,1.19348641970182e-203,"Neutrophils","Psmb1"
"Nlrp3",9.5560290176376e-208,0.878744800178936,0.358,0.194,1.69543066830926e-203,"Neutrophils","Nlrp3"
"Pebp1",9.71278554655717e-208,-0.558822149707304,0.137,0.612,1.72324241167017e-203,"Neutrophils","Pebp1"
"Pou2f2",1.3810550104844e-207,-1.09876424297773,0.098,0.562,2.45026779960141e-203,"Neutrophils","Pou2f2"
"Tcf4",7.53815169606514e-207,-0.834092702352158,0.063,0.51,1.33741887391588e-202,"Neutrophils","Tcf4"
"Gadd45b",7.9863064568998e-207,1.62665868610336,0.466,0.196,1.41693049158316e-202,"Neutrophils","Gadd45b"
"Srsf3",9.41165282105364e-207,-0.634110196793098,0.314,0.78,1.66981544351134e-202,"Neutrophils","Srsf3"
"AC149090.1",1.17360749670215e-206,-0.896781581226265,0.271,0.737,2.08221442064896e-202,"Neutrophils","AC149090.1"
"C1qb",1.22848505196927e-206,-2.45724041531735,0.438,0.74,2.17957817920387e-202,"Neutrophils","C1qb"
"Uqcrb",1.44978894570206e-205,-0.679148795378278,0.269,0.734,2.57221554746459e-201,"Neutrophils","Uqcrb"
"Ltb4r1",1.59258225810673e-205,0.890797072499087,0.495,0.154,2.82555944233295e-201,"Neutrophils","Ltb4r1"
"Pnkp",1.97120376611577e-205,0.559771993326684,0.416,0.242,3.4973097218426e-201,"Neutrophils","Pnkp"
"Gm34084",3.2287736632877e-205,0.806890746203082,0.454,0.112,5.72849023340504e-201,"Neutrophils","Gm34084"
"Pbx1",3.31755317113635e-205,0.760274942571682,0.433,0.127,5.88600283623011e-201,"Neutrophils","Pbx1"
"Park7",4.77230215333176e-205,-0.659862247487568,0.223,0.698,8.4670184804412e-201,"Neutrophils","Park7"
"Mef2c",1.63582977354726e-204,-1.29194273122339,0.096,0.533,2.90228918422755e-200,"Neutrophils","Mef2c"
"C1qc",1.74145247071264e-204,-2.34955337900113,0.343,0.68,3.08968497353836e-200,"Neutrophils","C1qc"
"Csrnp1",4.92571793443628e-204,0.798360567393237,0.304,0.144,8.73920875927685e-200,"Neutrophils","Csrnp1"
"Tuba1b",7.0601295543275e-204,-0.75001404628263,0.154,0.628,1.25260818552879e-199,"Neutrophils","Tuba1b"
"Canx",7.58193245879552e-204,-0.714878322830528,0.3,0.762,1.3451864568395e-199,"Neutrophils","Canx"
"Gdi2",3.35662998440646e-203,-0.763389445835092,0.408,0.822,5.95533291833394e-199,"Neutrophils","Gdi2"
"Eif4a1",3.27648536764845e-202,-0.682974993907911,0.4,0.826,5.81314033928188e-198,"Neutrophils","Eif4a1"
"Cox7a2l",1.51324862389291e-201,-0.687493189825319,0.395,0.819,2.6848057085108e-197,"Neutrophils","Cox7a2l"
"Cttnbp2nl",3.29707411983197e-201,-0.772121236618998,0.038,0.46,5.84966890340588e-197,"Neutrophils","Cttnbp2nl"
"Gm5150",3.97346075991418e-201,0.713607397188356,0.291,0.064,7.04971408023974e-197,"Neutrophils","Gm5150"
"Ktn1",7.10737121382542e-201,-0.669006243557036,0.054,0.487,1.26098980075691e-196,"Neutrophils","Ktn1"
"Mettl9",1.62045375713126e-200,0.539896151872825,0.442,0.3,2.87500905590228e-196,"Neutrophils","Mettl9"
"Selenof",1.66335101850334e-200,-0.656422845378835,0.297,0.755,2.95111737702862e-196,"Neutrophils","Selenof"
"Gabarap",2.41776588710516e-200,0.655799939059808,0.954,0.86,4.28960023690198e-196,"Neutrophils","Gabarap"
"Camk2d",3.67772022038406e-199,-0.574346164807867,0.072,0.513,6.5250112150054e-195,"Neutrophils","Camk2d"
"Rbms1",3.8530616483763e-199,0.688987273491688,0.703,0.516,6.83610197654922e-195,"Neutrophils","Rbms1"
"Akr1b3",4.03251881382589e-199,-0.582024284484507,0.054,0.479,7.15449487948989e-195,"Neutrophils","Akr1b3"
"Pram1",4.93476277314832e-199,0.538208421681889,0.322,0.04,8.75525611211976e-195,"Neutrophils","Pram1"
"Sem1",1.0962563935771e-198,0.587573573395438,0.906,0.847,1.94497809348449e-194,"Neutrophils","Sem1"
"AC139671.1",1.7144884437148e-198,0.620764257794403,0.303,0.037,3.04184539683879e-194,"Neutrophils","AC139671.1"
"Lilra6",2.27983485666236e-198,0.574497439906433,0.272,0.027,4.04488300269037e-194,"Neutrophils","Lilra6"
"Clta",3.25064610956431e-198,-0.714795592860502,0.599,0.892,5.767296327589e-194,"Neutrophils","Clta"
"Dmxl2",3.52157693095215e-198,0.776314508226886,0.419,0.125,6.24798179089531e-194,"Neutrophils","Dmxl2"
"Gnas",5.1859410667746e-198,-0.72776004003443,0.54,0.893,9.2008966406715e-194,"Neutrophils","Gnas"
"Atg3",6.75128726092428e-198,0.61755361445647,0.58,0.439,1.19781338583318e-193,"Neutrophils","Atg3"
"Msra",7.76564208934319e-198,0.612508766164409,0.386,0.131,1.37778021949127e-193,"Neutrophils","Msra"
"Pdlim7",1.04702568480692e-197,0.681277573914011,0.354,0.074,1.85763296998443e-193,"Neutrophils","Pdlim7"
"Junb",2.00354725767404e-197,1.0304424367672,0.884,0.848,3.55469354456528e-193,"Neutrophils","Junb"
"Iqsec1",2.95036171615484e-197,0.731293768960323,0.434,0.174,5.23453175680192e-193,"Neutrophils","Iqsec1"
"Timm13",7.6710228064547e-197,-0.607708555477795,0.183,0.648,1.36099286632119e-192,"Neutrophils","Timm13"
"Slc25a3",5.23597258658174e-196,-0.633120000390443,0.442,0.843,9.28966256311332e-192,"Neutrophils","Slc25a3"
"Frmd4a",1.37917647500575e-195,-0.960061432515728,0.057,0.483,2.4469349019552e-191,"Neutrophils","Frmd4a"
"Slc25a5",2.63630717648011e-195,-0.688256008602978,0.397,0.814,4.67733619251101e-191,"Neutrophils","Slc25a5"
"Psmb10",3.46940105543986e-195,-0.553144401253202,0.229,0.695,6.1554113525614e-191,"Neutrophils","Psmb10"
"Cd2ap",4.21746709619551e-195,-0.583150312352374,0.036,0.448,7.48263012207008e-191,"Neutrophils","Cd2ap"
"Igsf6",4.69984495277656e-195,0.810849974054302,0.64,0.339,8.33846491521617e-191,"Neutrophils","Igsf6"
"Xrn2",5.38676206344794e-194,-0.577982208232345,0.128,0.586,9.55719325296934e-190,"Neutrophils","Xrn2"
"Hnrnpa3",6.31057167265563e-194,-0.671333997997437,0.406,0.825,1.11962162616256e-189,"Neutrophils","Hnrnpa3"
"Fkbp2",7.93430930973061e-194,-0.705930731597244,0.125,0.574,1.4077051577324e-189,"Neutrophils","Fkbp2"
"Ehd4",1.09287963843135e-193,-0.647640689566017,0.06,0.488,1.93898705450491e-189,"Neutrophils","Ehd4"
"Itgb1",5.7932141442859e-193,-0.624110510030374,0.264,0.727,1.0278320534792e-188,"Neutrophils","Itgb1"
"Osgin1",5.87186887877311e-193,0.833559296436484,0.294,0.039,1.04178697647193e-188,"Neutrophils","Osgin1"
"Olfml3",4.24309758891855e-192,-1.58173704859038,0.087,0.493,7.52810374225929e-188,"Neutrophils","Olfml3"
"Il21r",5.79947279600229e-192,-0.556025561303754,0.037,0.445,1.02894246346673e-187,"Neutrophils","Il21r"
"Ddost",9.29522925545803e-192,-0.593614853219863,0.102,0.546,1.64915957450336e-187,"Neutrophils","Ddost"
"Aimp1",9.95140467806163e-192,-0.569919483718111,0.103,0.548,1.76557821798169e-187,"Neutrophils","Aimp1"
"Lilrb4a",2.33261177439747e-191,0.751424274147162,0.372,0.125,4.13851981013599e-187,"Neutrophils","Lilrb4a"
"H2afy",2.81814271735957e-190,-0.717693068993964,0.344,0.777,4.99994880913935e-186,"Neutrophils","H2afy"
"Lair1",3.72667603414274e-190,-1.14347375026887,0.127,0.56,6.61186861977606e-186,"Neutrophils","Lair1"
"Rab44",4.94457255834067e-190,0.601693129935743,0.305,0.027,8.77266063300801e-186,"Neutrophils","Rab44"
"Rab11fip1",6.69660180212726e-190,0.694501903945452,0.39,0.125,1.18811109173342e-185,"Neutrophils","Rab11fip1"
"Tmem256",9.00334496973964e-190,-0.697298209175621,0.143,0.589,1.59737346453121e-185,"Neutrophils","Tmem256"
"Il1rap",3.08348143961007e-189,0.782857818787596,0.276,0.058,5.47071277015619e-185,"Neutrophils","Il1rap"
"Zfp36",6.35913248092292e-189,1.00300418948847,0.916,0.725,1.12823728476534e-184,"Neutrophils","Zfp36"
"Nadk",7.53766626423849e-189,0.619576846161968,0.528,0.344,1.33733274860119e-184,"Neutrophils","Nadk"
"Tra2b",1.04061440834471e-188,-0.543493241707826,0.333,0.78,1.84625808328519e-184,"Neutrophils","Tra2b"
"Atp1a1",4.08932656431439e-188,-0.466756641238116,0.184,0.637,7.25528319040659e-184,"Neutrophils","Atp1a1"
"Spi1",4.25052537573113e-188,0.730331742770142,0.869,0.619,7.54128212162216e-184,"Neutrophils","Spi1"
"Cct2",4.9706921289416e-188,-0.608312209233411,0.17,0.625,8.81900197516819e-184,"Neutrophils","Cct2"
"Rflnb",6.07830978816487e-188,0.776912378751423,0.41,0.081,1.07841372261621e-183,"Neutrophils","Rflnb"
"C1qa",5.87762729457923e-187,-2.44702996591896,0.449,0.738,1.04280863460425e-182,"Neutrophils","C1qa"
"Rpn2",8.59689387488838e-187,-0.571792331035699,0.147,0.6,1.5252609112827e-182,"Neutrophils","Rpn2"
"Slc22a15",1.69527848385105e-186,0.653026719147416,0.365,0.073,3.00776308604853e-182,"Neutrophils","Slc22a15"
"Nol7",2.02412715433913e-186,-0.625756243017021,0.184,0.638,3.59120639722848e-182,"Neutrophils","Nol7"
"Csf1r",2.05187432766802e-186,-1.67199290480134,0.39,0.689,3.64043543214861e-182,"Neutrophils","Csf1r"
"Prpf4b",6.65370086432216e-186,-0.552686124948945,0.255,0.711,1.18049960734804e-181,"Neutrophils","Prpf4b"
"Ndufb5",1.51889501699449e-185,-0.566564755113229,0.209,0.663,2.69482353915163e-181,"Neutrophils","Ndufb5"
"Uqcrh",2.28960692449398e-185,-0.707051235007695,0.592,0.885,4.06222060543721e-181,"Neutrophils","Uqcrh"
"Rps27",3.01310017059108e-185,-0.72667999942662,0.969,0.979,5.34584232266269e-181,"Neutrophils","Rps27"
"Themis2",1.29337721213783e-184,0.675044153606059,0.435,0.244,2.29470984977494e-180,"Neutrophils","Themis2"
"Mapk13",1.74694658969061e-184,0.480569453663475,0.272,0.02,3.09943263942907e-180,"Neutrophils","Mapk13"
"Siglece",1.8022726336427e-184,0.719440589576977,0.442,0.133,3.19759210660888e-180,"Neutrophils","Siglece"
"Rhog",2.1595331322681e-184,0.599755821539984,0.731,0.619,3.83144368327006e-180,"Neutrophils","Rhog"
"Zfp644",2.53631477720792e-184,-0.574766058057284,0.108,0.543,4.49992967772228e-180,"Neutrophils","Zfp644"
"Pkm",2.64090081407749e-184,0.701261563190128,0.936,0.77,4.68548622433628e-180,"Neutrophils","Pkm"
"Foxn3",3.67725434899901e-184,-0.64735056127666,0.108,0.546,6.52418466599404e-180,"Neutrophils","Foxn3"
"Slc2a1",5.3208500058245e-184,0.633998880249428,0.327,0.253,9.44025208033383e-180,"Neutrophils","Slc2a1"
"F11r",6.28712064603007e-184,-0.895327866844852,0.07,0.488,1.11546094501865e-179,"Neutrophils","F11r"
"Pdia4",1.12506898022954e-183,-0.544482285392702,0.058,0.471,1.99609738472325e-179,"Neutrophils","Pdia4"
"Sec61g",1.49054055803515e-183,-0.688811605604473,0.451,0.826,2.64451705806596e-179,"Neutrophils","Sec61g"
"Eif3k",4.02740116868522e-183,-0.650203168911712,0.347,0.771,7.14541515348132e-179,"Neutrophils","Eif3k"
"Tomm20",4.43421131780813e-183,-0.520781179104122,0.259,0.712,7.86717772005518e-179,"Neutrophils","Tomm20"
"H2-M3",5.8904368463436e-183,-0.51232980017345,0.054,0.463,1.04508130527828e-178,"Neutrophils","H2-M3"
"Ptp4a1",1.41833636047967e-182,0.662008405898914,0.504,0.344,2.51641237076302e-178,"Neutrophils","Ptp4a1"
"Ctsa",2.90735311163048e-182,-0.853416912341761,0.297,0.733,5.15822589065481e-178,"Neutrophils","Ctsa"
"Rgs1",6.0477082843334e-182,-0.927436436977222,0.132,0.574,1.07298440380643e-177,"Neutrophils","Rgs1"
"Nme1",9.10949179069469e-182,-0.599418493110838,0.127,0.567,1.61620603350505e-177,"Neutrophils","Nme1"
"Cd14",1.9857078769082e-181,1.25781476998969,0.487,0.443,3.52304291521052e-177,"Neutrophils","Cd14"
"Ms4a6c",2.28972342645298e-181,-1.22039532299575,0.081,0.496,4.06242730321289e-177,"Neutrophils","Ms4a6c"
"Myl12b",3.52965096647248e-181,0.547461803534556,0.851,0.788,6.26230674471548e-177,"Neutrophils","Myl12b"
"Srsf9",3.93895628473229e-181,-0.617487475137172,0.217,0.665,6.98849624037202e-177,"Neutrophils","Srsf9"
"Metap2",8.00841032194774e-181,-0.592204379877508,0.181,0.627,1.42085215931997e-176,"Neutrophils","Metap2"
"Fbl",1.02478435862691e-180,-0.513734655676073,0.055,0.462,1.81817240907587e-176,"Neutrophils","Fbl"
"Ckb",1.36279996280198e-180,-1.00829690275406,0.118,0.543,2.41787969400327e-176,"Neutrophils","Ckb"
"Fam105a",3.89853955296554e-180,-0.557058548770498,0.204,0.65,6.91678887487147e-176,"Neutrophils","Fam105a"
