"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"2438","Brain_Cranio_scRNAseq",12998,3263,2.49269118325896,"1","1","Macrophages"
"2439","Brain_Cranio_scRNAseq",12040,3181,2.56644518272425,"1","1","Macrophages"
"2440","Brain_Cranio_scRNAseq",3787,1535,0.55452865064695,"1","1","Monocytes"
"2441","Brain_Cranio_scRNAseq",17946,4388,3.77242839630001,"1","1",NA
"2442","Brain_Cranio_scRNAseq",17811,4289,2.6332041996519,"1","1","Microglia"
"2443","Brain_Cranio_scRNAseq",7992,2578,2.75275275275275,"1","1","Monocytes"
"2444","Brain_Cranio_scRNAseq",12592,3458,2.8430749682338,"1","1","Macrophages"
"2445","Brain_Cranio_scRNAseq",13980,3204,2.66094420600858,"1","1","Monocytes"
"2446","Brain_Cranio_scRNAseq",15217,3606,2.72721298547677,"1","1","Monocytes"
"2447","Brain_Cranio_scRNAseq",19504,3869,2.26107465135357,"1","1","Macrophages"
"2448","Brain_Cranio_scRNAseq",9395,2742,1.63916977115487,"1","1","Monocytes"
"2449","Brain_Cranio_scRNAseq",11602,3250,3.99069126012756,"1","1","Macrophages"
"2450","Brain_Cranio_scRNAseq",12114,3364,1.48588410104012,"1","1","Macrophages"
"2451","Brain_Cranio_scRNAseq",9872,2906,1.63087520259319,"1","1","Macrophages"
"2452","Brain_Cranio_scRNAseq",14678,3565,2.54121814961166,"1","1","Macrophages"
"2453","Brain_Cranio_scRNAseq",11193,3178,0.982757080318056,"1","1","Macrophages"
"2454","Brain_Cranio_scRNAseq",17070,3963,2.72407732864675,"1","1","Monocytes"
"2455","Brain_Cranio_scRNAseq",11808,3197,1.71070460704607,"1","1","Monocytes"
"2456","Brain_Cranio_scRNAseq",10724,3012,1.5852293920179,"1","1","Macrophages"
"2457","Brain_Cranio_scRNAseq",12040,3256,0.897009966777409,"1","1","Macrophages"
"2458","Brain_Cranio_scRNAseq",11831,3324,1.27630800439523,"1","1","Macrophages"
"2459","Brain_Cranio_scRNAseq",16311,3823,2.85083685856171,"1","1","Macrophages"
"2460","Brain_Cranio_scRNAseq",28988,5250,3.47730095211812,"1","1",NA
"2461","Brain_Cranio_scRNAseq",12264,2927,2.70711024135682,"1","1","Monocytes"
"2462","Brain_Cranio_scRNAseq",11738,3103,1.23530414039871,"1","1","Monocytes"
"2463","Brain_Cranio_scRNAseq",9013,2593,3.2175746144458,"1","1","Macrophages"
"2464","Brain_Cranio_scRNAseq",11446,2965,2.23658920146776,"1","1","Monocytes"
"2465","Brain_Cranio_scRNAseq",7074,2184,1.13090189426067,"1","1","Monocytes"
"2466","Brain_Cranio_scRNAseq",8600,2483,1.69767441860465,"1","1","Macrophages"
